时间,时,分,秒,速度,航向,横偏,曲线系数常数,曲线系数一次项, 车中心 x, 车中心 y,目标角度,衡偏,航偏,曲线系数二次项,航向角
17:14:14,9,14,15,0.022669746,0,-2.56E-06,0,0,0.3798959,0.05132727,0,-30.21716,0,0,-0.01442022
17:14:15,9,14,15,0.022669746,0,2.12E-06,0,0,0.3804157,0.05233619,0,-30.21716,0,0,-0.01442022
17:14:15,9,14,15,0.023144567,0,2.98E-07,0,0,0.3804157,0.05233619,0,-30.19519,0,0,-0.01445897
17:14:15,9,14,15,0.023144567,0,2.12E-06,0,0,0.3814858,0.05283084,0,-30.19519,0,0,-0.01445897
17:14:15,9,14,15,0.014517157,0,-2.01E-06,0,0,0.3814858,0.05283084,0,-30.23914,0,0,-0.01449985
17:14:15,9,14,15,0.014517157,0,-1.53E-06,0,0,0.3817406,0.0542483,0,-30.23914,0,0,-0.01449985
17:14:15,9,14,15,0.047472872,0,-2.22E-06,0,0,0.3817406,0.0542483,0,-30.23914,0,0,-0.01455857
17:14:15,9,14,15,0.047472872,0,-2.80E-06,0,0,0.3813238,0.05250087,0,-30.23914,0,0,-0.01455857
17:14:15,9,14,15,0.010098524,0,8.27E-07,0,0,0.3813238,0.05250087,0,-30.23914,0,0,-0.01453806
17:14:15,9,14,15,0.010098524,0,-4.78E-07,0,0,0.3810645,0.05167713,0,-30.23914,0,0,-0.01453806
17:14:15,9,14,15,0.039749,0,8.27E-07,0,0,0.3810645,0.05167713,0,-30.21716,0,0,-0.01455058
17:14:15,9,14,15,0.039749,0,1.19E-06,0,0,0.3825037,0.0534356,0,-30.21716,0,0,-0.01455058
17:14:15,9,14,15,0.001917516,0,2.12E-06,0,0,0.3825037,0.0534356,0,-30.23914,0,0,-0.01458294
17:14:15,9,14,15,0.001917516,0,1.32E-07,0,0,0.3823694,0.0535262,0,-30.23914,0,0,-0.01458294
17:14:15,9,14,15,0.008935185,0,1.62E-06,0,0,0.3823694,0.0535262,0,-30.21716,0,0,-0.0146643
17:14:15,9,14,15,0.008935185,0,-2.56E-06,0,0,0.3827914,0.05307188,0,-30.21716,0,0,-0.0146643
17:14:15,9,14,15,0.048957743,0,-1.27E-06,0,0,0.3827914,0.05307188,0,-30.23914,0,0,-0.01474939
17:14:15,9,14,15,0.048957743,0,-2.80E-06,0,0,0.3816612,0.05130075,0,-30.23914,0,0,-0.01474939
17:14:15,9,14,16,0.027375994,0,3.31E-08,0,0,0.3816612,0.05130075,0,-30.23914,0,0,-0.01470891
17:14:15,9,14,16,0.027375994,0,-1.11E-06,0,0,0.3818613,0.05259331,0,-30.23914,0,0,-0.01470891
17:14:15,9,14,16,0.03449839,0,-3.39E-07,0,0,0.3818613,0.05259331,0,-30.19519,0,0,-0.01464592
17:14:16,9,14,16,0.03449839,0,-1.72E-06,0,0,0.3831288,0.05278651,0,-30.19519,0,0,-0.01464592
17:14:16,9,14,16,0.036377229,0,-1.11E-06,0,0,0.3831288,0.05278651,0,-30.23914,0,0,-0.01463287
17:14:16,9,14,16,0.036377229,0,-1.53E-06,0,0,0.3840191,0.05402065,0,-30.23914,0,0,-0.01463287
17:14:16,9,14,16,0.018214216,0,-1.53E-06,0,0,0.3840191,0.05402065,0,-30.23914,0,0,-0.01456749
17:14:16,9,14,16,0.018214216,0,8.27E-07,0,0,0.3832597,0.05359012,0,-30.23914,0,0,-0.01456749
17:14:16,9,14,16,0.052657876,0,-2.59E-07,0,0,0.3832597,0.05359012,0,-30.21716,0,0,-0.01459945
17:14:16,9,14,16,0.052657876,0,2.98E-07,0,0,0.3826326,0.05374501,0,-30.21716,0,0,-0.01459945
17:14:16,9,14,16,0.030432152,0,-1.53E-06,0,0,0.3826326,0.05374501,0,-30.23914,0,0,-0.01452022
17:14:16,9,14,16,0.030432152,0,-2.01E-06,0,0,0.3836408,0.05275034,0,-30.23914,0,0,-0.01452022
17:14:16,9,14,16,0.009735237,0,-4.93E-06,0,0,0.3836408,0.05275034,0,-30.21716,0,0,-0.01454805
17:14:16,9,14,16,0.009735237,0,-8.95E-07,0,0,0.3836855,0.05240043,0,-30.21716,0,0,-0.01454805
17:14:16,9,14,16,0.017441502,0,-7.62E-07,0,0,0.3836855,0.05240043,0,-30.21716,0,0,-0.01455245
17:14:16,9,14,16,0.017441502,0,-1.53E-06,0,0,0.38402,0.05298559,0,-30.21716,0,0,-0.01455245
17:14:16,9,14,16,0.003613579,0,5.29E-07,0,0,0.38402,0.05298559,0,-30.26111,0,0,-0.01452568
17:14:16,9,14,16,0.003613579,0,-2.01E-06,0,0,0.3842863,0.05321512,0,-30.26111,0,0,-0.01452568
17:14:16,9,14,16,0.024278954,0,2.12E-06,0,0,0.3842863,0.05321512,0,-30.21716,0,0,-0.01451157
17:14:16,9,14,16,0.024278954,0,1.32E-07,0,0,0.3843096,0.05411723,0,-30.21716,0,0,-0.01451157
17:14:16,9,14,17,0.012860319,0,-1.53E-06,0,0,0.3843096,0.05411723,0,-30.19519,0,0,-0.0145848
17:14:17,9,14,17,0.012860319,0,-2.01E-06,0,0,0.3851,0.05316492,0,-30.19519,0,0,-0.0145848
17:14:17,9,14,17,0.009593619,0,-4.15E-06,0,0,0.3851,0.05316492,0,-30.21716,0,0,-0.01460478
17:14:17,9,14,17,0.009593619,0,-2.80E-06,0,0,0.3853371,0.05409381,0,-30.21716,0,0,-0.01460478
17:14:17,9,14,17,0.024475811,0,-2.59E-07,0,0,0.3853371,0.05409381,0,-30.23914,0,0,-0.01459745
17:14:17,9,14,17,0.024475811,0,-4.78E-07,0,0,0.3842458,0.05284829,0,-30.23914,0,0,-0.01459745
17:14:17,9,14,17,0.022961864,0,-1.27E-06,0,0,0.3842458,0.05284829,0,-30.23914,0,0,-0.01448613
17:14:17,9,14,17,0.022961864,0,2.98E-07,0,0,0.383639,0.0521416,0,-30.23914,0,0,-0.01448613
17:14:17,9,14,17,0.051480729,0,-1.11E-06,0,0,0.383639,0.0521416,0,-30.21716,0,0,-0.01449639
17:14:17,9,14,17,0.051480729,0,2.98E-07,0,0,0.3854677,0.05338977,0,-30.21716,0,0,-0.01449639
17:14:17,9,14,17,0.010801151,0,-1.53E-06,0,0,0.3854677,0.05338977,0,-30.23914,0,0,-0.01442861
17:14:17,9,14,17,0.010801151,0,-7.62E-07,0,0,0.3859106,0.05385197,0,-30.23914,0,0,-0.01442861
17:14:17,9,14,17,0.007553308,0,8.27E-07,0,0,0.3859106,0.05385197,0,-30.21716,0,0,-0.014484
17:14:17,9,14,17,0.007553308,0,-2.22E-06,0,0,0.3853959,0.05394029,0,-30.21716,0,0,-0.014484
17:14:17,9,14,17,0.010812866,0,-2.59E-07,0,0,0.3853959,0.05394029,0,-30.23914,0,0,-0.01438786
17:14:17,9,14,17,0.010812866,0,-7.62E-07,0,0,0.3857732,0.05412806,0,-30.23914,0,0,-0.01438786
17:14:17,9,14,17,0.042094309,0,-3.44E-06,0,0,0.3857732,0.05412806,0,-30.21716,0,0,-0.0144105
17:14:17,9,14,17,0.042094309,0,-1.27E-06,0,0,0.3854291,0.05339323,0,-30.21716,0,0,-0.0144105
17:14:17,9,14,17,0.011780849,0,-2.59E-07,0,0,0.3854291,0.05339323,0,-30.23914,0,0,-0.01440917
17:14:17,9,14,17,0.011780849,0,-7.62E-07,0,0,0.3856448,0.05312951,0,-30.23914,0,0,-0.01440917
17:14:17,9,14,18,0.009648458,0,-2.56E-06,0,0,0.3856448,0.05312951,0,-30.21716,0,0,-0.01447628
17:14:17,9,14,18,0.009648458,0,2.68E-06,0,0,0.3858575,0.05319151,0,-30.21716,0,0,-0.01447628
17:14:17,9,14,18,0.030661553,0,2.98E-07,0,0,0.3858575,0.05319151,0,-30.21716,0,0,-0.01457708
17:14:17,9,14,18,0.030661553,0,2.12E-06,0,0,0.3869211,0.05355876,0,-30.21716,0,0,-0.01457708
17:14:18,9,14,18,0.01494025,0,-2.56E-06,0,0,0.3869211,0.05355876,0,-30.23914,0,0,-0.01444792
17:14:18,9,14,18,0.01494025,0,-1.53E-06,0,0,0.3865192,0.05421256,0,-30.23914,0,0,-0.01444792
17:14:18,9,14,18,0.054019056,0,-4.15E-06,0,0,0.3865192,0.05421256,0,-30.23914,0,0,-0.01444352
17:14:18,9,14,18,0.054019056,0,-8.95E-07,0,0,0.3880589,0.05522783,0,-30.23914,0,0,-0.01444352
17:14:18,9,14,18,0.059512138,0,1.62E-06,0,0,0.3880589,0.05522783,0,-30.21716,0,0,-0.01452714
17:14:18,9,14,18,0.059512138,0,-2.59E-07,0,0,0.3871601,0.05425877,0,-30.21716,0,0,-0.01452714
17:14:18,9,14,18,0.017757023,0,-4.78E-07,0,0,0.3871601,0.05425877,0,-30.21716,0,0,-0.01457362
17:14:18,9,14,18,0.017757023,0,-2.56E-06,0,0,0.3875359,0.05368669,0,-30.21716,0,0,-0.01457362
17:14:18,9,14,18,0.031602826,0,1.19E-06,0,0,0.3875359,0.05368669,0,-30.21716,0,0,-0.01461676
17:14:18,9,14,18,0.031602826,0,1.32E-07,0,0,0.3880396,0.05440871,0,-30.21716,0,0,-0.01461676
17:14:18,9,14,18,0.017486816,0,-1.11E-06,0,0,0.3880396,0.05440871,0,-30.21716,0,0,-0.01459732
17:14:18,9,14,18,0.017486816,0,-2.56E-06,0,0,0.3886875,0.0553776,0,-30.21716,0,0,-0.01459732
17:14:18,9,14,18,0.042324729,0,2.12E-06,0,0,0.3886875,0.0553776,0,-30.21716,0,0,-0.01452754
17:14:18,9,14,18,0.042324729,0,-1.27E-06,0,0,0.3871568,0.05457045,0,-30.21716,0,0,-0.01452754
17:14:18,9,14,18,0.010070656,0,3.31E-08,0,0,0.3871568,0.05457045,0,-30.21716,0,0,-0.01447854
17:14:18,9,14,18,0.010070656,0,3.31E-08,0,0,0.3875727,0.05365394,0,-30.21716,0,0,-0.01447854
17:14:18,9,14,19,0.051079579,0,-4.78E-07,0,0,0.3875727,0.05365394,0,-30.23914,0,0,-0.01449252
17:14:18,9,14,19,0.051079579,0,-2.56E-06,0,0,0.3888819,0.0545538,0,-30.23914,0,0,-0.01449252
17:14:19,9,14,19,0.008300322,0,5.29E-07,0,0,0.3888819,0.0545538,0,-30.21716,0,0,-0.01455418
17:14:19,9,14,19,0.008300322,0,-1.53E-06,0,0,0.3884303,0.05386729,0,-30.21716,0,0,-0.01455418
17:14:19,9,14,19,0.025699759,0,-2.01E-06,0,0,0.3884303,0.05386729,0,-30.19519,0,0,-0.01464206
17:14:19,9,14,19,0.025699759,0,-1.11E-06,0,0,0.3877629,0.05365361,0,-30.19519,0,0,-0.01464206
17:14:19,9,14,19,0.017206229,0,-4.78E-07,0,0,0.3877629,0.05365361,0,-30.21716,0,0,-0.01462049
17:14:19,9,14,19,0.017206229,0,-2.12E-08,0,0,0.3878652,0.05291862,0,-30.21716,0,0,-0.01462049
17:14:19,9,14,19,0.048988666,0,-7.62E-07,0,0,0.3878652,0.05291862,0,-30.21716,0,0,-0.01462155
17:14:19,9,14,19,0.048988666,0,-2.56E-06,0,0,0.3891534,0.0542043,0,-30.21716,0,0,-0.01462155
17:14:19,9,14,19,0.018567732,0,-2.22E-06,0,0,0.3891534,0.0542043,0,-30.23914,0,0,-0.01465364
17:14:19,9,14,19,0.018567732,0,-1.27E-06,0,0,0.3900019,0.05538898,0,-30.23914,0,0,-0.01465364
17:14:19,9,14,19,0.056055337,0,1.19E-06,0,0,0.3900019,0.05538898,0,-30.21716,0,0,-0.01468241
17:14:19,9,14,19,0.056055337,0,-1.53E-06,0,0,0.3890819,0.05381635,0,-30.21716,0,0,-0.01468241
17:14:19,9,14,19,0.032468684,0,-4.77E-08,0,0,0.3890819,0.05381635,0,-30.21716,0,0,-0.01459878
17:14:19,9,14,19,0.032468684,0,-1.53E-06,0,0,0.3896839,0.05503328,0,-30.21716,0,0,-0.01459878
17:14:19,9,14,19,0.104320362,0,1.62E-06,0,0,0.3896839,0.05503328,0,-30.19519,0,0,-0.01466363
17:14:19,9,14,19,0.104320362,0,2.98E-07,0,0,0.3820744,0.05236949,0,-30.19519,0,0,-0.01466363
17:14:19,9,14,19,0.005319051,0,-1.53E-06,0,0,0.3820744,0.05236949,0,-30.23914,0,0,-0.01453753
17:14:19,9,14,19,0.005319051,0,-2.56E-06,0,0,0.3815683,0.0523078,0,-30.23914,0,0,-0.01453753
17:14:19,9,14,20,0.02009969,0,-1.72E-06,0,0,0.3815683,0.0523078,0,-30.23914,0,0,-0.01453687
17:14:19,9,14,20,0.02009969,0,-1.72E-06,0,0,0.3817605,0.05292254,0,-30.23914,0,0,-0.01453687
17:14:19,9,14,20,0.01655278,0,-2.59E-07,0,0,0.3817605,0.05292254,0,-30.21716,0,0,-0.01457761
17:14:20,9,14,20,0.01655278,0,-7.62E-07,0,0,0.3815835,0.0524745,0,-30.21716,0,0,-0.01457761
17:14:20,9,14,20,0.01429937,0,-1.72E-06,0,0,0.3815835,0.0524745,0,-30.21716,0,0,-0.01453181
17:14:20,9,14,20,0.01429937,0,-3.39E-07,0,0,0.3819381,0.05115703,0,-30.21716,0,0,-0.01453181
17:14:20,9,14,20,0.043658592,0,-1.53E-06,0,0,0.3819381,0.05115703,0,-30.23914,0,0,-0.01458054
17:14:20,9,14,20,0.043658592,0,1.19E-06,0,0,0.3825479,0.05387596,0,-30.23914,0,0,-0.01458054
17:14:20,9,14,20,0.032152653,0,-1.53E-06,0,0,0.3825479,0.05387596,0,-30.21716,0,0,-0.01456403
17:14:20,9,14,20,0.032152653,0,-2.01E-06,0,0,0.3839717,0.05354093,0,-30.21716,0,0,-0.01456403
17:14:20,9,14,20,0.041819397,0,-4.78E-07,0,0,0.3839717,0.05354093,0,-30.21716,0,0,-0.01464179
17:14:20,9,14,20,0.041819397,0,-5.84E-07,0,0,0.3835519,0.05296965,0,-30.21716,0,0,-0.01464179
17:14:20,9,14,20,0.006609181,0,-4.78E-07,0,0,0.3835519,0.05296965,0,-30.23914,0,0,-0.01462874
17:14:20,9,14,20,0.006609181,0,-7.62E-07,0,0,0.3828962,0.05291182,0,-30.23914,0,0,-0.01462874
17:14:20,9,14,20,0.013729298,0,-3.44E-06,0,0,0.3828962,0.05291182,0,-30.26111,0,0,-0.01470251
17:14:20,9,14,20,0.013729298,0,-8.95E-07,0,0,0.3836486,0.05326039,0,-30.26111,0,0,-0.01470251
17:14:20,9,14,20,0.021248661,0,-4.78E-07,0,0,0.3836486,0.05326039,0,-30.23914,0,0,-0.01460478
17:14:20,9,14,20,0.021248661,0,-7.62E-07,0,0,0.3827824,0.05320461,0,-30.23914,0,0,-0.01460478
17:14:20,9,14,20,0.091739461,0,8.27E-07,0,0,0.3827824,0.05320461,0,-30.21716,0,0,-0.01459332
17:14:20,9,14,20,0.091739461,0,-2.01E-06,0,0,0.380541,0.05399831,0,-30.21716,0,0,-0.01459332
17:14:20,9,14,21,0.042125523,0,4.00E-06,0,0,0.380541,0.05399831,0,-30.26111,0,0,-0.01458693
17:14:20,9,14,21,0.042125523,0,-1.07E-07,0,0,0.3810537,0.05569815,0,-30.26111,0,0,-0.01458693
17:14:20,9,14,21,0.034185763,0,-2.56E-06,0,0,0.3810537,0.05569815,0,-30.21716,0,0,-0.01448893
17:14:21,9,14,21,0.034185763,0,-2.01E-06,0,0,0.3810939,0.05558288,0,-30.21716,0,0,-0.01448893
17:14:21,9,14,21,0.027351299,0,-3.44E-06,0,0,0.3810939,0.05558288,0,-30.21716,0,0,-0.01448507
17:14:21,9,14,21,0.027351299,0,-1.72E-06,0,0,0.3812706,0.05504987,0,-30.21716,0,0,-0.01448507
17:14:21,9,14,21,0.016675502,0,-2.59E-07,0,0,0.3812706,0.05504987,0,-30.21716,0,0,-0.01443527
17:14:21,9,14,21,0.016675502,0,-1.53E-06,0,0,0.3800856,0.05476941,0,-30.21716,0,0,-0.01443527
17:14:21,9,14,21,0.036425021,0,-2.80E-06,0,0,0.3800856,0.05476941,0,-30.21716,0,0,-0.01439385
17:14:21,9,14,21,0.036425021,0,8.27E-07,0,0,0.380571,0.05494698,0,-30.21716,0,0,-0.01439385
17:14:21,9,14,21,0.021843785,0,2.98E-07,0,0,0.380571,0.05494698,0,-30.23914,0,0,-0.01431116
17:14:21,9,14,21,0.021843785,0,8.27E-07,0,0,0.3807021,0.05535359,0,-30.23914,0,0,-0.01431116
17:14:21,9,14,21,0.067266934,0,-1.53E-06,0,0,0.3807021,0.05535359,0,-30.26111,0,0,-0.01433114
17:14:21,9,14,21,0.067266934,0,-1.11E-06,0,0,0.3785497,0.05225756,0,-30.26111,0,0,-0.01433114
17:14:21,9,14,21,0.034793578,0,-2.12E-08,0,0,0.3785497,0.05225756,0,-30.21716,0,0,-0.01441036
17:14:21,9,14,21,0.034793578,0,-2.22E-06,0,0,0.3787943,0.05317495,0,-30.21716,0,0,-0.01441036
17:14:21,9,14,21,0.010355883,0,-1.53E-06,0,0,0.3787943,0.05317495,0,-30.23914,0,0,-0.01441849
17:14:21,9,14,21,0.010355883,0,3.31E-08,0,0,0.3781811,0.05267772,0,-30.23914,0,0,-0.01441849
17:14:21,9,14,21,0.010316908,0,-1.27E-06,0,0,0.3781811,0.05267772,0,-30.19519,0,0,-0.01429838
17:14:21,9,14,21,0.010316908,0,-8.95E-07,0,0,0.3789049,0.05341209,0,-30.19519,0,0,-0.01429838
17:14:21,9,14,22,0.063084953,0,-4.78E-07,0,0,0.3789049,0.05341209,0,-30.21716,0,0,-0.01426576
17:14:21,9,14,22,0.063084953,0,1.62E-06,0,0,0.3803749,0.05383966,0,-30.21716,0,0,-0.01426576
17:14:21,9,14,22,0.017323172,0,-2.01E-06,0,0,0.3803749,0.05383966,0,-30.21716,0,0,-0.01426642
17:14:22,9,14,22,0.017323172,0,1.62E-06,0,0,0.3796498,0.05356483,0,-30.21716,0,0,-0.01426642
17:14:22,9,14,22,0.012087028,0,2.98E-07,0,0,0.3796498,0.05356483,0,-30.21716,0,0,-0.01420863
17:14:22,9,14,22,0.012087028,0,1.32E-07,0,0,0.379246,0.05372004,0,-30.21716,0,0,-0.01420863
17:14:22,9,14,22,0.037223097,0,-2.01E-06,0,0,0.379246,0.05372004,0,-30.19519,0,0,-0.01428746
17:14:22,9,14,22,0.037223097,0,-1.11E-06,0,0,0.3794052,0.05339699,0,-30.19519,0,0,-0.01428746
17:14:22,9,14,22,0.031727035,0,-2.80E-06,0,0,0.3794052,0.05339699,0,-30.21716,0,0,-0.0143615
17:14:22,9,14,22,0.031727035,0,-2.22E-06,0,0,0.3799513,0.05413648,0,-30.21716,0,0,-0.0143615
17:14:22,9,14,22,0.037396602,0,8.27E-07,0,0,0.3799513,0.05413648,0,-30.23914,0,0,-0.01437534
17:14:22,9,14,22,0.037396602,0,-7.62E-07,0,0,0.3807017,0.05418139,0,-30.23914,0,0,-0.01437534
17:14:22,9,14,22,0.005766517,0,-1.72E-06,0,0,0.3807017,0.05418139,0,-30.23914,0,0,-0.01441156
17:14:22,9,14,22,0.005766517,0,8.27E-07,0,0,0.3809014,0.05463634,0,-30.23914,0,0,-0.01441156
17:14:22,9,14,22,0.006058768,0,1.62E-06,0,0,0.3809014,0.05463634,0,-30.21716,0,0,-0.01454898
17:14:22,9,14,22,0.006058768,0,2.98E-07,0,0,0.3807099,0.05467939,0,-30.21716,0,0,-0.01454898
17:14:22,9,14,22,0.013160837,0,-1.11E-06,0,0,0.3807099,0.05467939,0,-30.23914,0,0,-0.01448254
17:14:22,9,14,22,0.013160837,0,-2.01E-06,0,0,0.381018,0.05490087,0,-30.23914,0,0,-0.01448254
17:14:22,9,14,22,0.007298613,0,-1.72E-06,0,0,0.381018,0.05490087,0,-30.23914,0,0,-0.01453793
17:14:22,9,14,22,0.007298613,0,-1.72E-06,0,0,0.381631,0.05481992,0,-30.23914,0,0,-0.01453793
17:14:22,9,14,23,0.148247316,0,1.62E-06,0,0,0.381631,0.05481992,0,-30.23914,0,0,-0.01446176
17:14:22,9,14,23,0.148247316,0,-2.59E-07,0,0,0.3782712,0.05147646,0,-30.23914,0,0,-0.01446176
17:14:22,9,14,23,0.037044883,0,-1.27E-06,0,0,0.3782712,0.05147646,0,-30.23914,0,0,-0.01436696
17:14:23,9,14,23,0.037044883,0,-8.95E-07,0,0,0.3786008,0.05192019,0,-30.23914,0,0,-0.01436696
17:14:23,9,14,23,0.009999077,0,1.62E-06,0,0,0.3786008,0.05192019,0,-30.21716,0,0,-0.01439931
17:14:23,9,14,23,0.009999077,0,8.27E-07,0,0,0.3792988,0.05253172,0,-30.21716,0,0,-0.01439931
17:14:23,9,14,23,0.013103134,0,-2.59E-07,0,0,0.3792988,0.05253172,0,-30.23914,0,0,-0.01434991
17:14:23,9,14,23,0.013103134,0,1.19E-06,0,0,0.3790398,0.05124925,0,-30.23914,0,0,-0.01434991
17:14:23,9,14,23,0.012522363,0,5.29E-07,0,0,0.3790398,0.05124925,0,-30.21716,0,0,-0.01432168
17:14:23,9,14,23,0.012522363,0,-5.84E-07,0,0,0.3797236,0.05181009,0,-30.21716,0,0,-0.01432168
17:14:23,9,14,23,0.050647166,0,-1.11E-06,0,0,0.3797236,0.05181009,0,-30.21716,0,0,-0.01431675
17:14:23,9,14,23,0.050647166,0,3.31E-08,0,0,0.3799375,0.0524366,0,-30.21716,0,0,-0.01431675
17:14:23,9,14,23,0.050999399,0,-5.84E-07,0,0,0.3799375,0.0524366,0,-30.23914,0,0,-0.01442088
17:14:23,9,14,23,0.050999399,0,-2.22E-06,0,0,0.3793584,0.05163174,0,-30.23914,0,0,-0.01442088
17:14:23,9,14,23,0.006141634,0,-7.62E-07,0,0,0.3793584,0.05163174,0,-30.23914,0,0,-0.01439985
17:14:23,9,14,23,0.006141634,0,-2.59E-07,0,0,0.3788707,0.0512603,0,-30.23914,0,0,-0.01439985
17:14:23,9,14,23,0.013016828,0,-3.18E-06,0,0,0.3788707,0.0512603,0,-30.21716,0,0,-0.01432035
17:14:23,9,14,23,0.013016828,0,-1.53E-06,0,0,0.3798046,0.05094363,0,-30.21716,0,0,-0.01432035
17:14:23,9,14,23,0.011321404,0,5.59E-06,0,0,0.3798046,0.05094363,0,-30.21716,0,0,-0.01435164
17:14:23,9,14,23,0.011321404,0,3.31E-08,0,0,0.3800854,0.05092729,0,-30.21716,0,0,-0.01435164
17:14:23,9,14,24,0.039341431,0,-1.11E-06,0,0,0.3800854,0.05092729,0,-30.23914,0,0,-0.01433753
17:14:23,9,14,24,0.039341431,0,-2.56E-06,0,0,0.3801688,0.05163968,0,-30.23914,0,0,-0.01433753
17:14:23,9,14,24,0.018739253,0,-3.44E-06,0,0,0.3801688,0.05163968,0,-30.19519,0,0,-0.01431689
17:14:23,9,14,24,0.018739253,0,-4.15E-06,0,0,0.3808903,0.05226939,0,-30.19519,0,0,-0.01431689
17:14:24,9,14,24,0.012754228,0,-4.78E-07,0,0,0.3808903,0.05226939,0,-30.26111,0,0,-0.01435164
17:14:24,9,14,24,0.012754228,0,-4.78E-07,0,0,0.3807215,0.05182811,0,-30.26111,0,0,-0.01435164
17:14:24,9,14,24,0.044597588,0,-2.22E-06,0,0,0.3807215,0.05182811,0,-30.23914,0,0,-0.01434711
17:14:24,9,14,24,0.044597588,0,2.12E-06,0,0,0.37995,0.0518635,0,-30.23914,0,0,-0.01434711
17:14:24,9,14,24,0.005534889,0,4.00E-06,0,0,0.37995,0.0518635,0,-30.23914,0,0,-0.01437814
17:14:24,9,14,24,0.005534889,0,2.12E-06,0,0,0.3803688,0.05153193,0,-30.23914,0,0,-0.01437814
17:14:24,9,14,24,0.004667963,0,-2.01E-06,0,0,0.3803688,0.05153193,0,-30.21716,0,0,-0.01432355
17:14:24,9,14,24,0.004667963,0,4.00E-06,0,0,0.3801221,0.05117336,0,-30.21716,0,0,-0.01432355
17:14:24,9,14,24,0.01432742,0,-4.77E-08,0,0,0.3801221,0.05117336,0,-30.21716,0,0,-0.01439652
17:14:24,9,14,24,0.01432742,0,-1.72E-06,0,0,0.3810229,0.05084229,0,-30.21716,0,0,-0.01439652
17:14:24,9,14,24,0.031278864,0,-1.11E-06,0,0,0.3810229,0.05084229,0,-30.21716,0,0,-0.01438693
17:14:24,9,14,24,0.031278864,0,-7.62E-07,0,0,0.3823923,0.05261056,0,-30.21716,0,0,-0.01438693
17:14:24,9,14,24,0.035264499,0,-1.72E-06,0,0,0.3823923,0.05261056,0,-30.21716,0,0,-0.01434205
17:14:24,9,14,24,0.035264499,0,-5.84E-07,0,0,0.3817283,0.05135202,0,-30.21716,0,0,-0.01434205
17:14:24,9,14,24,0.035859652,0,2.98E-07,0,0,0.3817283,0.05135202,0,-30.19519,0,0,-0.01438773
17:14:24,9,14,24,0.035859652,0,1.19E-06,0,0,0.3812078,0.05021818,0,-30.19519,0,0,-0.01438773
17:14:24,9,14,25,0.018660892,0,2.12E-06,0,0,0.3812078,0.05021818,0,-30.21716,0,0,-0.0144093
17:14:24,9,14,25,0.018660892,0,5.59E-06,0,0,0.3815244,0.04998023,0,-30.21716,0,0,-0.0144093
17:14:24,9,14,25,0.047019474,0,5.59E-06,0,0,0.3815244,0.04998023,0,-30.23914,0,0,-0.01445484
17:14:25,9,14,25,0.047019474,0,-1.60E-07,0,0,0.3826481,0.05059583,0,-30.23914,0,0,-0.01445484
17:14:25,9,14,25,0.039614644,0,-2.01E-06,0,0,0.3826481,0.05059583,0,-30.26111,0,0,-0.01449439
17:14:25,9,14,25,0.039614644,0,-1.53E-06,0,0,0.3836538,0.05252518,0,-30.26111,0,0,-0.01449439
17:14:25,9,14,25,0.014969246,0,-2.80E-06,0,0,0.3836538,0.05252518,0,-30.26111,0,0,-0.01454166
17:14:25,9,14,25,0.014969246,0,-3.44E-06,0,0,0.3839753,0.0521104,0,-30.26111,0,0,-0.01454166
17:14:25,9,14,25,0.03637822,0,-1.11E-06,0,0,0.3839753,0.0521104,0,-30.21716,0,0,-0.01449212
17:14:25,9,14,25,0.03637822,0,1.62E-06,0,0,0.3830046,0.05143825,0,-30.21716,0,0,-0.01449212
17:14:25,9,14,25,0.051796142,0,-1.60E-07,0,0,0.3830046,0.05143825,0,-30.21716,0,0,-0.01449412
17:14:25,9,14,25,0.051796142,0,1.19E-06,0,0,0.384161,0.05185983,0,-30.21716,0,0,-0.01449412
17:14:25,9,14,25,0.03390104,0,2.68E-06,0,0,0.384161,0.05185983,0,-30.19519,0,0,-0.01455364
17:14:25,9,14,25,0.03390104,0,1.62E-06,0,0,0.3841971,0.05188376,0,-30.19519,0,0,-0.01455364
17:14:25,9,14,25,0.030009622,0,-4.78E-07,0,0,0.3841971,0.05188376,0,-30.21716,0,0,-0.01449612
17:14:25,9,14,25,0.030009622,0,-2.01E-06,0,0,0.3839905,0.05029322,0,-30.21716,0,0,-0.01449612
17:14:25,9,14,25,0.010117016,0,-1.27E-06,0,0,0.3839905,0.05029322,0,-30.21716,0,0,-0.014384
17:14:25,9,14,25,0.010117016,0,-1.72E-06,0,0,0.3839215,0.05129426,0,-30.21716,0,0,-0.014384
17:14:25,9,14,25,0.051199079,0,-7.62E-07,0,0,0.3839215,0.05129426,0,-30.21716,0,0,-0.01437175
17:14:25,9,14,25,0.051199079,0,-2.12E-08,0,0,0.3850715,0.05159678,0,-30.21716,0,0,-0.01437175
17:14:25,9,14,26,0.028083371,0,-2.22E-06,0,0,0.3850715,0.05159678,0,-30.23914,0,0,-0.01434938
17:14:25,9,14,26,0.028083371,0,-2.22E-06,0,0,0.3848031,0.05262626,0,-30.23914,0,0,-0.01434938
17:14:25,9,14,26,0.009495003,0,-1.11E-06,0,0,0.3848031,0.05262626,0,-30.21716,0,0,-0.01437042
17:14:25,9,14,26,0.009495003,0,8.27E-07,0,0,0.3853913,0.05188107,0,-30.21716,0,0,-0.01437042
