时间,时,分,秒,原点纬度,原点经度,原点海拔,聚类中心 x,聚类中心 y, 车中心 x, 车中心 y,目标角度,衡偏,航偏,速度,航向角
6:58:10,6,58,6,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.296209,-1.09176,0.001134533,-1.169543E-05,-0.0004359761,0.03445279,0.1343469
6:58:10,6,58,6,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.296209,-1.09176,0.0006628156,-2.800771E-06,-0.0004359761,0.02726749,0.1343244
6:58:10,6,58,6,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.296327,-1.092471,0.0004607998,-5.83715E-07,-0.0004584798,0.02726749,0.1343244
6:58:10,6,58,6,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.296327,-1.092471,0.0004246733,4.765021E-08,-0.0004584798,0.02295012,0.1343446
6:58:10,6,58,6,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.296138,-1.090875,0.0002651405,1.5301E-06,-0.0004382398,0.02295012,0.1343446
6:58:10,6,58,6,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.296138,-1.090875,0.0005006133,-2.800771E-06,-0.0004382398,0.04136855,0.134348
6:58:10,6,58,6,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.297419,-1.092319,0.0006393132,-5.83715E-07,-0.0004349109,0.04136855,0.134348
6:58:10,6,58,6,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.297419,-1.092319,0.0005815535,4.778257E-07,-0.0004349109,0.3275518,0.1344531
6:58:10,6,58,6,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.290806,-1.103669,0.003503917,8.947648E-07,-0.000329716,0.3275518,0.1344531
6:58:10,6,58,7,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.290806,-1.103669,0.003951078,-7.248108E-06,-0.000329716,0.04633135,0.1343991
6:58:10,6,58,7,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.291428,-1.10224,0.001808463,-2.202613E-05,-0.0003837782,0.04633135,0.1343991
6:58:10,6,58,7,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.291428,-1.10224,0.000270726,6.301726E-06,-0.0003837782,0.01646222,0.1344123
6:58:10,6,58,7,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.291677,-1.103868,0.0004809453,-4.607503E-06,-0.0003705955,0.01646222,0.1344123
6:58:10,6,58,7,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.291677,-1.103868,5.785019E-05,3.178001E-06,-0.0003705955,0.01706859,0.1344074
6:58:10,6,58,7,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.29097,-1.102335,6.635775E-05,3.178001E-06,-0.0003755224,0.01706859,0.1344074
6:58:10,6,58,7,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.29097,-1.102335,0.0003891,-2.800771E-06,-0.0003755224,0.02171412,0.1343765
6:58:10,6,58,7,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.292316,-1.102381,0.000426507,-2.01322E-06,-0.0004064151,0.02171412,0.1343765
6:58:10,6,58,7,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.292316,-1.102381,0.0003205459,-4.765021E-08,-0.0004064151,0.008960627,0.1342934
6:58:10,6,58,7,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.291912,-1.102918,0.0001096435,1.113161E-06,-0.0004895056,0.008960627,0.1342934
6:58:11,6,58,7,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.291912,-1.102918,0.0001116925,8.947648E-07,-0.0004895056,0.01729613,0.1343749
6:58:11,6,58,7,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.291617,-1.102623,0.0001674949,1.113161E-06,-0.0004080129,0.01729613,0.1343749
6:58:11,6,58,7,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.291617,-1.102623,0.0001221977,2.01322E-06,-0.0004080129,0.01065468,0.1344498
6:58:11,6,58,7,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.290966,-1.101811,0.0001819899,-1.271995E-06,-0.0003330449,0.01065468,0.1344498
6:58:11,6,58,7,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.290966,-1.101811,0.0002564358,-2.56252E-06,-0.0003330449,0.007517306,0.1345545
6:58:11,6,58,7,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.290453,-1.101363,1.8883E-05,7.624032E-07,-0.0002283827,0.007517306,0.1345545
6:58:11,6,58,7,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.290453,-1.101363,0.0001516428,-1.715407E-06,-0.0002283827,0.03648631,0.1345221
6:58:11,6,58,7,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.292365,-1.102168,0.0003961933,-1.5301E-06,-0.0002607401,0.03648631,0.1345221
6:58:11,6,58,7,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.292365,-1.102168,0.0003123907,2.117787E-08,-0.0002607401,0.01625244,0.1345265
6:58:11,6,58,7,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.292538,-1.102834,0.0002932071,-2.800771E-06,-0.0002563459,0.01625244,0.1345265
6:58:11,6,58,8,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.292538,-1.102834,0.0001747176,-5.83715E-07,-0.0002563459,0.004956309,0.1344502
6:58:11,6,58,8,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.292907,-1.102544,0.0001314152,-1.271995E-06,-0.0003326455,0.004956309,0.1344502
6:58:11,6,58,8,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.292907,-1.102544,-0.0003331165,7.248108E-06,-0.0003326455,0.02172548,0.1344056
6:58:11,6,58,8,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.291496,-1.101436,0.0003204038,-8.947648E-07,-0.0003772535,0.02172548,0.1344056
6:58:11,6,58,8,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.291496,-1.101436,1.743884E-05,4.607503E-06,-0.0003772535,0.03764936,0.1344614
6:58:11,6,58,8,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.291759,-1.10134,0.0001832225,3.859662E-06,-0.0003214602,0.03764936,0.1344614
6:58:11,6,58,8,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.291759,-1.10134,0.0004395513,-8.947648E-07,-0.0003214602,0.02295366,0.1345016
6:58:11,6,58,8,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.29311,-1.101511,0.0003457498,-2.56252E-06,-0.0002812465,0.02295366,0.1345016
6:58:12,6,58,8,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.29311,-1.101511,0.0002770504,-1.271995E-06,-0.0002812465,0.02191962,0.1346196
6:58:12,6,58,8,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.293132,-1.102776,0.0001816715,-1.271995E-06,-0.0001632684,0.02191962,0.1346196
6:58:12,6,58,8,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.293132,-1.102776,6.34128E-05,8.947648E-07,-0.0001632684,0.01644254,0.1345111
6:58:12,6,58,8,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.294058,-1.101816,0.0002618652,-2.224998E-06,-0.0002717922,0.01644254,0.1345111
6:58:12,6,58,8,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.294058,-1.101816,3.74879E-05,2.01322E-06,-0.0002717922,0.009219372,0.1344352
6:58:12,6,58,8,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.29362,-1.101058,0.0001980611,-1.715407E-06,-0.0003476923,0.009219372,0.1344352
6:58:12,6,58,8,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.29362,-1.101058,0.001945733,-3.346195E-05,-0.0003476923,0.07219777,0.134418
6:58:12,6,58,8,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.290839,-1.102178,0.0009585314,-1.113161E-06,-0.0003648697,0.07219777,0.134418
6:58:12,6,58,8,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.290839,-1.102178,0.001072339,-3.178001E-06,-0.0003648697,0.009607455,0.1343522
6:58:12,6,58,8,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.291578,-1.101637,0.0001866542,-2.594289E-07,-0.0004306498,0.009607455,0.1343522
6:58:12,6,58,8,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.291578,-1.101637,0.0001773782,-1.07213E-07,-0.0004306498,0.01513744,0.1343164
6:58:12,6,58,8,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.291855,-1.102522,0.0003882351,-2.224998E-06,-0.0004664693,0.01513744,0.1343164
6:58:12,6,58,9,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.291855,-1.102522,0.000352849,-1.5301E-06,-0.0004664693,0.0280286,0.1341851
6:58:12,6,58,9,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.292951,-1.101578,0.0006118729,-4.778257E-07,-0.0005977632,0.0280286,0.1341851
6:58:12,6,58,9,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.292951,-1.101578,0.0002908822,5.421525E-06,-0.0005977632,0.01421194,0.1341856
6:58:12,6,58,9,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.291668,-1.101243,0.0003093294,4.765021E-08,-0.0005972306,0.01421194,0.1341856
6:58:12,6,58,9,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.291668,-1.101243,3.131389E-05,4.607503E-06,-0.0005972306,0.01331336,0.1342438
6:58:12,6,58,9,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.292987,-1.101412,0.0003577494,-2.224998E-06,-0.0005390405,0.01331336,0.1342438
6:58:12,6,58,9,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.292987,-1.101412,0.0004870761,-4.607503E-06,-0.0005390405,0.03501848,0.1343007
6:58:12,6,58,9,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.293107,-1.10147,0.0006778925,-2.224998E-06,-0.000482182,0.03501848,0.1343007
6:58:13,6,58,9,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.293107,-1.10147,0.0005842056,-4.778257E-07,-0.000482182,0.1796106,0.1341963
6:58:13,6,58,9,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.290691,-1.10209,0.003546284,-1.715407E-06,-0.0005865779,0.1796106,0.1341963
6:58:13,6,58,9,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.290691,-1.10209,0.003524892,-1.271995E-06,-0.0005865779,0.02789197,0.1342374
6:58:13,6,58,9,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.290671,-1.102892,0.0004663384,7.624032E-07,-0.000545432,0.02789197,0.1342374
6:58:13,6,58,9,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.290671,-1.102892,0.000428123,1.5301E-06,-0.000545432,0.0145824,0.1342252
6:58:13,6,58,9,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.290747,-1.10148,0.0003732812,-1.715407E-06,-0.0005576826,0.0145824,0.1342252
6:58:13,6,58,9,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.290747,-1.10148,0.0002427095,7.624032E-07,-0.0005576826,0.02182807,0.1343077
6:58:13,6,58,9,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.289968,-1.101494,0.0004773227,-2.224998E-06,-0.0004751246,0.02182807,0.1343077
6:58:13,6,58,9,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.289968,-1.101494,0.0003853994,-5.83715E-07,-0.0004751246,0.03222021,0.1343988
6:58:13,6,58,9,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.290709,-1.101878,0.0004871358,-1.271995E-06,-0.0003840445,0.03222021,0.1343988
6:58:13,6,58,9,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.290709,-1.101878,0.001129508,-1.297271E-05,-0.0003840445,0.05933633,0.1342638
6:58:13,6,58,9,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.291859,-1.103328,0.001059811,-5.83715E-07,-0.0005190668,0.05933633,0.1342638
6:58:13,6,58,10,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.291859,-1.103328,0.002329061,-2.376666E-05,-0.0005190668,0.02918371,0.134345
6:58:13,6,58,10,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.289876,-1.101951,0.002409869,-3.559953E-05,-0.0004378403,0.02918371,0.134345
6:58:13,6,58,10,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.289876,-1.101951,0.0002758745,3.859662E-06,-0.0004378403,0.01609788,0.1343735
6:58:13,6,58,10,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.289401,-1.100686,0.0002618623,3.38846E-07,-0.0004093445,0.01609788,0.1343735
6:58:13,6,58,10,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.289401,-1.100686,2.82957E-05,4.607503E-06,-0.0004093445,0.03671818,0.1342976
6:58:13,6,58,10,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.290716,-1.100186,0.0005584278,1.5301E-06,-0.0004852446,0.03671818,0.1342976
6:58:13,6,58,10,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.290716,-1.100186,0.001215816,-1.048433E-05,-0.0004852446,0.04721286,0.1342426
6:58:13,6,58,10,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.291306,-1.10037,0.001022309,-2.224998E-06,-0.0005402389,0.04721286,0.1342426
6:58:14,6,58,10,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.291306,-1.10037,0.001603201,-1.297271E-05,-0.0005402389,0.01274918,0.1341669
6:58:14,6,58,10,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.291908,-1.101171,2.698402E-05,5.421525E-06,-0.0006160058,0.01274918,0.1341669
6:58:14,6,58,10,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.291908,-1.101171,0.0002049471,1.715407E-06,-0.0006160058,0.05913167,0.1342153
6:58:14,6,58,10,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.290514,-1.10289,0.001683694,-1.048433E-05,-0.0005675363,0.05913167,0.1342153
6:58:14,6,58,10,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.290514,-1.10289,0.001243461,-2.224998E-06,-0.0005675363,0.03478413,0.1343432
6:58:14,6,58,10,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.288649,-1.101321,0.0006369964,-2.01322E-06,-0.0004397045,0.03478413,0.1343432
6:58:14,6,58,10,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.288649,-1.101321,0.0007211645,-3.442724E-06,-0.0004397045,0.02247112,0.134378
6:58:14,6,58,10,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.289786,-1.101546,0.0004175618,-1.5301E-06,-0.0004048172,0.02247112,0.134378
6:58:14,6,58,10,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.289786,-1.101546,0.0004199587,-1.715407E-06,-0.0004048172,0.0317296,0.1343998
6:58:14,6,58,10,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.290629,-1.102677,0.0005191929,-1.715407E-06,-0.0003831124,0.0317296,0.1343998
6:58:14,6,58,10,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.290629,-1.102677,0.000712626,-5.421525E-06,-0.0003831124,0.007896154,0.1343786
6:58:14,6,58,10,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.291326,-1.102371,7.012342E-05,1.113161E-06,-0.0004042845,0.007896154,0.1343786
6:58:14,6,58,11,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.291326,-1.102371,0.0005846225,-8.260669E-06,-0.0004042845,0.02593353,0.1343972
6:58:14,6,58,11,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.290418,-1.101239,0.0003542724,-4.765021E-08,-0.0003856424,0.02593353,0.1343972
6:58:14,6,58,11,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.290418,-1.101239,0.0008614445,-9.339409E-06,-0.0003856424,0.01713457,0.1344079
6:58:14,6,58,11,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.290588,-1.099834,0.000332209,-1.715407E-06,-0.0003749898,0.01713457,0.1344079
6:58:14,6,58,11,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.290588,-1.099834,0.0005337901,-5.421525E-06,-0.0003749898,0.0301535,0.1343899
6:58:14,6,58,11,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.29098,-1.101012,0.0003067917,2.01322E-06,-0.0003929661,0.0301535,0.1343899
6:58:14,6,58,11,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.29098,-1.101012,0.0003302059,1.5301E-06,-0.0003929661,0.02525046,0.1342057
6:58:14,6,58,11,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.291828,-1.100122,0.0003901219,2.01322E-06,-0.0005771237,0.02525046,0.1342057
6:58:14,6,58,11,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.291828,-1.100122,0.0005640739,-1.271995E-06,-0.0005771237,0.02643913,0.1342908
6:58:15,6,58,11,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.291325,-1.099423,9.995914E-05,6.301726E-06,-0.0004920357,0.02643913,0.1342908
6:58:15,6,58,11,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.291325,-1.099423,0.0003394455,1.715407E-06,-0.0004920357,0.01926789,0.1343625
6:58:15,6,58,11,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.290946,-1.099115,0.0001309488,2.56252E-06,-0.0004203967,0.01926789,0.1343625
6:58:15,6,58,11,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.290946,-1.099115,0.0001208784,2.56252E-06,-0.0004203967,0.01572702,0.1342462
6:58:15,6,58,11,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.292504,-1.099037,0.0003387327,-1.271995E-06,-0.0005366436,0.01572702,0.1342462
6:58:15,6,58,11,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.292504,-1.099037,0.0002237372,7.624032E-07,-0.0005366436,0.01205804,0.134188
6:58:15,6,58,11,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.291653,-1.098246,0.000243609,-3.38846E-07,-0.0005948337,0.01205804,0.134188
6:58:15,6,58,11,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.291653,-1.098246,0.0002962189,-1.271995E-06,-0.0005948337,0.007191558,0.1342641
6:58:15,6,58,11,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.291338,-1.09882,0.0001861403,-1.271995E-06,-0.0005188005,0.007191558,0.1342641
6:58:15,6,58,11,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.291338,-1.09882,0.0004134299,-5.421525E-06,-0.0005188005,0.02424342,0.1342376
6:58:15,6,58,11,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.292743,-1.098116,0.0003258322,2.01322E-06,-0.0005452989,0.02424342,0.1342376
6:58:15,6,58,12,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.292743,-1.098116,0.0009482262,-9.339409E-06,-0.0005452989,0.008187649,0.1341157
6:58:15,6,58,12,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.292078,-1.09846,0.0009038002,-1.297271E-05,-0.0006671385,0.008187649,0.1341157
6:58:15,6,58,12,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.292078,-1.09846,0.001817929,-2.93853E-05,-0.0006671385,0.01511825,0.1340731
6:58:15,6,58,12,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.291301,-1.097715,0.0004952016,-1.715407E-06,-0.0007097491,0.01511825,0.1340731
6:58:15,6,58,12,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.291301,-1.097715,0.001188446,-1.431617E-05,-0.0007097491,0.008084667,0.1340746
6:58:15,6,58,12,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.29187,-1.097644,0.0002833848,-5.83715E-07,-0.0007082844,0.008084667,0.1340746
6:58:15,6,58,12,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.29187,-1.097644,0.0001102361,2.56252E-06,-0.0007082844,0.04195169,0.1339521
6:58:15,6,58,12,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.293231,-1.097398,0.001270576,-1.271995E-06,-0.0008307897,0.04195169,0.1339521
6:58:15,6,58,12,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.293231,-1.097398,0.001710403,-9.339409E-06,-0.0008307897,0.01438874,0.1339993
6:58:16,6,58,12,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.2918,-1.097541,3.927172E-05,7.248108E-06,-0.0007835186,0.01438874,0.1339993
6:58:16,6,58,12,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.2918,-1.097541,0.0008201883,-7.248108E-06,-0.0007835186,0.01692521,0.1340508
6:58:16,6,58,12,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.291423,-1.096303,0.001758436,-2.376666E-05,-0.0007321196,0.01692521,0.1340508
6:58:16,6,58,12,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.291423,-1.096303,0.0007027839,-4.607503E-06,-0.0007321196,0.01102103,0.1340947
6:58:16,6,58,12,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.291352,-1.096694,0.001238819,-1.720162E-05,-0.0006881775,0.01102103,0.1340947
6:58:16,6,58,12,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.291352,-1.096694,0.0004195556,-2.224998E-06,-0.0006881775,0.03179412,0.1340742
6:58:16,6,58,12,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.292235,-1.096682,0.004274543,-6.348051E-05,-0.0007086838,0.03179412,0.1340742
6:58:16,6,58,12,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.292235,-1.096682,0.0007338366,2.01322E-06,-0.0007086838,0.01940012,0.1340548
6:58:16,6,58,12,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.292266,-1.096174,0.000533923,5.83715E-07,-0.0007281249,0.01940012,0.1340548
6:58:16,6,58,12,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.292266,-1.096174,0.001197886,-1.169543E-05,-0.0007281249,0.01942283,0.1341794
6:58:16,6,58,12,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.291828,-1.096794,0.0003839229,2.01322E-06,-0.0006034889,0.01942283,0.1341794
6:58:16,6,58,13,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.291828,-1.096794,0.001790588,-2.376666E-05,-0.0006034889,0.01032931,0.1342027
6:58:16,6,58,13,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.292349,-1.096714,0.000596338,-5.421525E-06,-0.0005801863,0.01032931,0.1342027
6:58:16,6,58,13,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.292349,-1.096714,0.0002156438,1.5301E-06,-0.0005801863,0.0337512,0.134234
6:58:16,6,58,13,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.292125,-1.094754,0.0008475035,-2.800771E-06,-0.0005488942,0.0337512,0.134234
6:58:16,6,58,13,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.292125,-1.094754,0.0007888002,-1.715407E-06,-0.0005488942,0.02035747,0.1343345
6:58:16,6,58,13,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.292731,-1.096601,0.0003410316,-1.07213E-07,-0.0004483598,0.02035747,0.1343345
6:58:16,6,58,13,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.292731,-1.096601,0.0002261766,2.01322E-06,-0.0004483598,0.01111281,0.1343544
6:58:16,6,58,13,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.292503,-1.096078,0.0003143642,-2.224998E-06,-0.0004285193,0.01111281,0.1343544
6:58:16,6,58,13,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.292503,-1.096078,0.0008957654,-1.297271E-05,-0.0004285193,0.01814391,0.1343562
6:58:17,6,58,13,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.292298,-1.095847,4.138635E-05,4.607503E-06,-0.0004266551,0.01814391,0.1343562
6:58:17,6,58,13,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.292298,-1.095847,0.0003804797,-2.01322E-06,-0.0004266551,0.03887587,0.1343935
6:58:17,6,58,13,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.292836,-1.096187,0.0003351115,3.178001E-06,-0.0003893708,0.03887587,0.1343935
6:58:17,6,58,13,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.292836,-1.096187,0.001536591,-1.874361E-05,-0.0003893708,0.02482277,0.1343506
6:58:17,6,58,13,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.291975,-1.094472,0.0004092462,-5.83715E-07,-0.0004322477,0.02482277,0.1343506
6:58:17,6,58,13,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.291975,-1.094472,0.00108772,-1.297271E-05,-0.0004322477,0.01254572,0.1343583
6:58:17,6,58,13,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.292716,-1.095142,0.0002126955,-4.765021E-08,-0.0004245245,0.01254572,0.1343583
6:58:17,6,58,13,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.292716,-1.095142,-0.0001338103,6.301726E-06,-0.0004245245,0.06240458,0.1343035
6:58:17,6,58,13,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.293301,-1.09523,0.001079064,-1.271995E-06,-0.0004793857,0.06240458,0.1343035
6:58:17,6,58,13,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.293301,-1.09523,0.0008259665,3.178001E-06,-0.0004793857,0.02429605,0.1344292
6:58:17,6,58,13,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.292824,-1.093497,6.882881E-06,5.421525E-06,-0.0003536844,0.02429605,0.1344292
6:58:17,6,58,14,31.4327290688723,120.275992736549,7.66108542028815,6.61907,-1.112575,6.292824,-1.093497,0.0002369152,1.113161E-06,-0.0003536844,0.03922356,0.1344289
